spare_cap_sq,spare_cap_x_conc,spare_cap_x_wl_total,vol_top3_share,n_high_asr_items
898860361,6794.17999239,16102295.415667301,0.6452493508222917,1
84511249,2486.25153843,10652388.75,0.3770771078280783,1
485982025,6002.209587595,19335302.0825985,0.6242648660422566,0
250462276,4135.595862734,14836875.0,0.4628093507918009,1
93026025,2823.27454281,11899518.75,0.40560033941450996,0
7123561,-751.227365289,-4124717.084223,0.3692546518701882,1
15713296,1075.4383056319998,5248996.6679879995,0.4289404425382591,1
637411009,7219.870325445,20534226.665825102,0.4977471776439022,1
126405049,3251.7990835960004,14222395.0,0.34386941967591905,1
1426119696,9247.33846638,7741620.0,1.0,0
112063396,2944.443107618,12875222.5,0.41785319927936304,1
35521600,1695.7488551999998,8331583.33532,0.40445696721311475,1
212634724,3858.4168127899998,16386522.5,0.38398316786113484,1
637512001,6637.383897899999,16443411.25,0.5469090172649486,1
712195969,7112.725267451001,16468102.915777102,0.5362310926664119,1
118875409,3054.275183696,13156286.670301,0.3428454116197906,1
900900225,8646.81442659,18921956.251000497,0.6737404070737404,1
524730649,5985.638018993,15948998.75,0.6088806409269905,0
332114176,5606.943417952,15019613.333940798,0.5489991036749328,1
201810436,2888.300518622,16372415.0,0.48243164252776516,0
123298816,2758.930364896,11728600.0,0.4127920698607505,0
271755225,4399.0401362249995,15042562.5,0.44692267227774857,0
503957601,6455.656370814,20849508.75,0.5339009356569554,1
94848121,2391.760622367,11224197.5,0.3767335016023369,0
456634161,5641.001163602999,16071268.7492877,0.6248571791291101,0
353853721,4500.080775086,16757465.8327063,0.5136507694070029,0
35724529,1531.716627259,7107649.168659,0.3905389129487738,0
417916249,4479.157709188,18432771.667348098,0.5067394225679033,0
331422025,4458.621121295,16490695.8327265,0.4903899981339802,0
95707089,2349.8227935,10414818.746739,0.4027600306670074,0
600985225,7267.159625019999,20071656.25,0.557481083719795,1
31595641,1745.708399589,7136327.914793001,0.3847228218085782,1
153115876,3151.8192807,12946297.5,0.4071599337951327,0
566963721,7766.70650595,19852421.25,0.5507574684978055,1
408403681,5198.650159745001,15443044.1673403,0.514057520874511,0
111915241,2704.947313435,10147024.1670193,0.39481711745736614,0
413349561,5385.671388873,16086903.75,0.5958895780128907,0
95238081,2972.175608046,11479023.75,0.44675236230526943,1
1178342929,7017.410803332,16147992.9178109,0.8393141572191511,0
109118916,3198.34572954,12065130.0,0.4295884702205244,1
172817316,3722.4118160040002,14487987.495618,0.4255038613674892,0
217061289,3568.886442936,15420540.004911,0.46743978590544155,0
191407225,3487.82253696,13252777.083794499,0.4262473929087117,0
137945025,3537.9616889699996,13854206.246085001,0.4420387911592242,1
1609373689,10087.900572596001,8508147.0819961,1.0,0
481714704,6804.4656823800005,14833189.999268401,0.6376887038001041,1
42810849,1782.349323903,8156940.002181,0.3758483501053124,0
87329025,2885.95257972,10478081.25,0.4249053428691628,1
267289801,4366.132288336,14829905.4161217,0.47307249310669786,0
308318481,4935.132048347999,15042210.000585299,0.49393243686454574,0
183683809,4121.319490982,14055590.412149,0.4310109072407543,1
33709636,1537.660471012,7685692.5,0.3957238352809103,0
205033761,3888.508406193,14199675.0004773,0.4417717805808155,0
273075625,4679.093360425,16029250.0,0.4519754170324846,0
307476225,5430.011493794999,16154118.75,0.5352266521026762,1
127125625,3444.530573825,12923968.75,0.43587842846553004,1
294396964,3690.766820076,18573535.0,0.4904820056030458,0
190743721,4237.603192942,14772015.412063,0.4713200166725448,1
5076009,594.247645911,3013387.5,0.35651624675415816,0
170694225,3014.266403265,13865231.25,0.45392202912165336,0
927507025,7226.934801725,17778106.25,0.677896184255758,0
132296004,3225.5346380039996,14137875.003834,0.4538778434533405,1
438986304,5042.933716248001,19118700.0,0.5548902195608783,0
248314564,4672.270526694,14155936.6661414,0.547636960536215,0
216590089,4084.1226760480004,13190111.25,0.45906944490308094,0
510534025,5004.051971469999,18876239.5840865,0.5987949118500335,0
549292969,6384.043780723,18124613.3325521,0.5659694847655706,1
361494169,5284.7456002379995,15883777.083967099,0.5488128679724478,0
721567044,8208.95615001,18355699.9991046,0.6632484287131988,1
640596100,7697.5821854999995,15270366.665823001,0.6792280345352971,0
1359913129,7767.325695209,12799392.0821041,1.0,0
916454529,7603.109420046001,21001893.75,0.5506892102940177,1
154579489,3194.0481934520003,12671299.170811,0.42337335339454046,0
646227241,7523.055582757001,16407137.0841807,0.673272383676388,0
667447225,6044.951864235,18095264.5841945,0.6801982781111401,0
429359841,5955.171284991001,20487888.75,0.4959018081469583,1
297804049,4043.811445834,14395214.1672419,0.4788234870057312,0
368985681,5234.885125098,20433573.75,0.5025008723973479,1
1090848784,8801.138083512,14724983.332232399,0.856749081189442,0
865124569,7667.1227409250005,13615767.917647101,0.746006287290691,0
48177481,1932.251676179,7990826.25,0.38797656270527336,0
290873025,4840.153895295,17033681.25,0.5163714439076758,0
422919225,5055.83343702,19099743.75,0.5893186003683242,0
511890625,7537.6360832499995,17543802.0840875,0.5891396648044692,1
348643584,6114.440894784,16493599.9993776,0.5480856882406563,1
797441121,8706.738534171,18931896.2509413,0.6481713501581051,1
1024064001,7624.523954928,20280633.75,0.6238941457035156,1
1324450449,9080.310762117,13116643.7512131,0.899616591146741,0
60109009,1903.09828565,8909489.169251,0.3808091926866593,0
315737361,5005.415373069,18812928.75,0.5288090778891704,1
139641489,3291.3426282749997,12373383.746061001,0.4947111472742067,0
113571649,2852.586194838,11287539.170219,0.43222781935183296,0
211440681,3927.251528955,15261991.245153,0.48261597557372204,0
962240400,8722.53092304,14217499.998966,0.8347639484978541,0
796594176,9785.375078976,16605119.999059202,0.6956366237482118,1
637310025,6433.887534029999,20164443.75,0.6094659579853202,0
162129289,3605.732658955,13040714.170911,0.41168996188055906,1
139358025,3017.9740203149995,12306712.5,0.40018075011296883,0
688170289,5808.026939849,16876563.332458902,0.6502904033676133,0
1450619569,8504.17314621,11299143.3346029,1.0,0
308318481,4094.1543665430004,14215473.749414701,0.48409314529353886,0
5919489,-650.5475444220001,-3497437.5,0.30472455885143257,0
541958400,7095.78413472,16014700.000775998,0.6157458563535911,0
401802025,4377.75976682,19218143.75,0.5472250050090163,0
1230746724,8454.12491088,9121320.0,1.0,0
123565456,2828.747356988,12667608.329628,0.39204344233266436,0
26790976,1535.1945399360002,7114843.331608,0.37274005624748896,1
995087025,4275.63611325,17520618.751051497,0.8283166109253066,0
119464900,3456.2097841500004,12993037.5,0.4436160845318462,1
632321316,5187.14856396,20053935.0,0.647174372922333,0
305165961,4504.160894246999,18407958.75,0.5413533834586466,0
68409441,2233.792450647,9814920.002757,0.3935309973045822,0
46199209,1825.3397468179999,8170560.414401,0.405989058450907,0
1781177616,12024.362151144001,5486520.0,1.0,1
1537424100,4282.69950675,10129249.998693,1.0,0
160680976,3675.628765208,13547475.0,0.4193169162232397,0
1846420900,0.0,3634545.8331901003,1.0,0
418734369,6223.706795811,18936801.2506821,0.5712189754248685,1
185776900,3626.8622831400003,14839662.5,0.4320688555945171,0
535367044,6823.18992473,19243103.334104598,0.5754276827371695,1
401521444,5483.8706550140005,18009152.5,0.4997195737521032,0
845530084,6583.892780542001,17349873.334302597,0.6921241050119332,0
195216784,3534.0922947120002,14181580.0,0.46719092432641485,0
308564356,4980.020706834,20039878.327478,0.46978202230808486,1
89038096,2643.3349596919998,11358585.0,0.38111573501293444,0
709210161,6039.250431093,14591568.7508877,0.7323207577984648,0
934219225,8936.985290135,15499002.0823145,0.8113612746795982,0
132779529,3481.842028989,12924965.003841,0.40487498879827943,1
360962001,5423.678310222001,16370805.0006333,0.4797507788161994,0
243828225,3574.631630025,14645568.7505205,0.4933129147524247,0
283080625,4063.6173580249997,14932187.5,0.5144986690328305,0
355511025,4388.045053275,15138993.7506285,0.5544463568559954,0
390892441,4911.34218482,15487283.3326743,0.5372388917515557,0
325549849,4669.392662511001,15216263.3327319,0.5028007567607672,0
208571364,3602.885802108,15140029.995186001,0.4743765953269193,0
631717956,7559.036525496,18682939.9991622,0.6055572334642102,1
335988900,4524.90147603,12937924.999389,0.528458942632171,0
261080964,4915.419540858001,15094265.000538599,0.5096733929685875,1
519657616,5891.180150668,14912383.334093198,0.6144838767789588,0
792028449,7487.5638008880005,19711826.2509381,0.6074627751082636,1
128459556,3135.79699113,13133272.5,0.41186954197112813,0
506655081,5314.641158961,17819625.0007503,0.5426170468187275,0
1019333329,9944.208505350001,13156584.5822691,0.8688135852520462,0
89718784,2632.5190407679997,12443840.0,0.42794415672145913,1
124947684,2963.178937458,11839365.003726,0.46549583111584175,0
6770404,661.585579014,3630874.167534,0.3503938865040804,0
97416900,2974.2058527299996,12024949.99671,0.4426985482493595,1
228947161,3906.183296233,14393363.75,0.48531922729251065,0
289952784,4522.04814204,18851414.994324002,0.4362934362934363,1
553049289,6123.193299054,20195223.75,0.5604431410883024,0
1160560489,8682.155743569,17842591.25,0.6652336961492729,1
484220025,5241.91539771,20547168.75,0.5636007827788649,0
703310400,5859.60259248,13414699.999116,0.7383116883116884,0
359254116,5008.977105444001,15242175.0006318,0.5643860861552638,0
653722624,7718.36697424,17045333.3341856,0.6005557842733635,0
1129699321,7199.203648401,14970899.5844537,0.9241373254895074,0
799588729,6894.31292565,22114970.415724102,0.5178496681217485,1
278055625,4498.7735293000005,15146458.3327775,0.4963106796116505,0
592240896,5524.035673104,22652759.9991888,0.5393437862950058,1
483076441,6530.260341896001,19680362.9173993,0.5598366708657313,1
716258169,7145.70815376,18254596.2491079,0.7045566705050172,1
167883849,3300.908113104,14079940.004319,0.4744874075461099,0
463153441,5588.3151571260005,20382180.4159493,0.5357979471016653,0
555026481,7007.209110594,18857016.2507853,0.6175085117298633,1
1743897600,0.0,5637600.0,1.0,0
757845841,5246.054855488,17526796.6675843,0.7354473126896,0
70257924,2484.121572768,9967595.002794,0.42995248238571193,1
574225369,5169.897051592,18461494.584132098,0.6137757284783952,0
541865284,6719.8522103880005,17778572.5,0.5742565141331369,0
401962401,6538.479443334,17450983.7506683,0.5783335337261032,1
873734481,5393.17286109,16319031.249014702,0.8321352244025646,0
44275716,1771.0996980660002,8575342.5,0.3719292755437334,0
293334129,4209.066471654,14779173.750570899,0.5200731891077387,0
458302464,5802.105704736,16225480.0007136,0.5455239064089522,0
235929600,4411.95984384,17856000.0,0.47246963562753036,1
414611044,5285.9556117560005,20582588.326546002,0.5230944070135563,0
1872465984,0.0,2596320.0,1.0,0
46991025,1860.5105389950002,7591912.5,0.35627211954384586,0
185831424,3744.6538544640002,13808080.004544,0.46078806426931906,0
564965361,4163.800367592,19262793.7507923,0.6432103998869577,0
105206049,2749.4146771260002,12205830.0,0.39012175114411535,0
746437041,7025.247299027999,20866413.75,0.5927937100514735,1
616628224,7328.7660477439995,19068906.667494398,0.5964894882982943,1
1625702400,0.0,5241600.0,1.0,0
547138881,5232.587213907,15974103.7507797,0.6225183951131473,0
381889764,4818.754044954,15275330.000651399,0.5340560923874617,0
377563761,4811.755287951,14370843.7493523,0.5392467441041887,0
243921924,4239.4708033199995,15871792.5,0.4380232795589136,0
142468096,3239.54892448,13756240.0,0.40993225260101623,0
388602369,5312.613206628,18168815.0006571,0.4826195278206193,1
579653776,5786.454586744,12890691.667469198,0.6236857197476582,0
686125636,8854.800655764,17626379.167539798,0.6205466340529618,1
215296929,4187.612588073,17369163.75,0.4914432683747156,1
98128836,2707.957077852,12254547.496698,0.38621986664387076,0
200930625,3112.3705882500003,13224093.750472499,0.4819464720194647,0
545502736,7047.920877228,20611670.0,0.5418591757530955,1
1354976100,1488.6396885600002,7362000.0,1.0,0
107702884,2645.2959823740002,11835244.170126,0.4119346080526833,0
111492481,2842.9448301629996,12305634.586853,0.3935425800644581,0
140564736,3213.616295136,12483380.003952,0.4679580014482259,0
364275396,5637.331465812,17909029.999363802,0.5751331326695994,1
135349956,3153.236407272,13694187.496122,0.4062219025355152,0
492041124,6501.4740605160005,18041359.9992606,0.6310807257428346,1
390971529,5912.114839605,18133488.7493409,0.5551195148055654,1
70257924,2206.001900916,10299382.5,0.38948058331967883,0
476985600,4498.4554742400005,13886599.999272002,0.6124352331606218,0
212751396,4140.536980008,16147917.495138,0.41014006707437367,0
1437243921,8888.023316484,8861696.25,1.0,0
892993689,7237.264020546,14829438.75,0.7131044519415228,0
288558169,4419.71859867,13065834.167232899,0.47099560918145145,0
49956624,1645.80139932,9497625.0,0.3916482125909522,0
733976464,6605.62603038,16074586.665763602,0.7105204377931651,0
269320921,4376.733072757,13662157.5,0.48627094336982757,0
436935409,5407.087245734,18368511.25,0.571855417686849,0
13068225,966.501132945,4491637.5,0.3283798477709315,0
72743841,2304.778040658,10661250.0,0.37163773957390805,0
22724289,1300.056058854,6133540.001589,0.38550443665647605,0
138438756,2893.871537916,12197420.003921999,0.43617981585123666,0
348232921,5026.938826931,17012611.6672887,0.4735942898363643,0
86899684,2500.810367128,9939582.5,0.38965188631649755,0
1255780969,8454.803443745,12122407.0821521,1.0,0
599760100,5859.30486795,14459304.167482998,0.665236470014627,0
327465216,4329.665029248,18767059.993968002,0.4536128456735058,0
443860624,5494.864409152,15046063.3340356,0.5701153267591509,0
614643264,5967.0431822400005,14028139.999173602,0.6751781472684085,0
820135044,7551.556596954,18423779.9990454,0.6879354602126879,1
175138756,3366.5538127779996,16900920.828922,0.39173959579424544,1
374654736,3747.5208506639997,20436709.993548002,0.5325222274216191,0
42198016,1598.445573984,8160600.0,0.3764803656762934,0
150626529,3944.0018075370003,13812238.754091,0.48932074433953615,1
324684361,5865.720114775,17208145.0,0.5348207998220971,1
110986225,3303.320350715,13454072.913155,0.4186856230958944,1
1112622736,7077.9665799800005,13787146.6655548,0.9257986946066644,0
186295201,4386.454172201999,13745680.412117,0.482089885490096,1
223562304,3344.248439952,16509500.004983999,0.4812300319488818,0
581147449,5722.786548597001,18331364.5841369,0.6239410328818265,0
1016525689,7038.71011621,16114199.5843961,0.8023938400548906,0
436684609,6852.697059761,17457702.084029898,0.5469028751607684,1
172160641,4137.040842562999,14307357.087707,0.46318893315348664,1
371988369,4175.132572188,14457213.7493571,0.5166258312915646,0
51076,69.69043756800001,325345.833258,0.3383660159914236,1
669619129,8756.516684396,18728478.75,0.5778382053025153,1
251285904,3920.693183724,18322269.994716,0.5047344586249486,0
506880196,7684.68650936,16510266.6659162,0.5947700791603665,1
420127009,4862.926470565,14330819.1673499,0.5421376974248051,0
1339267216,8405.403643644,10185886.6654468,1.0,0
487658889,7162.172124693,19736681.25,0.5092289566697211,1
180875601,3183.966128892,13678753.745517,0.47085670818674524,0
983324164,9071.10222653,12804516.6656214,0.8099985339393051,0
239785225,4194.776107435,18769110.411505,0.4390987633406742,1
57668836,2086.384361446,8552742.5,0.37165160669411323,0
279324369,4420.722504834001,13502711.250557099,0.4914625092798812,0
592727716,5142.035810562,14617744.167478198,0.6361963784254866,0
468246321,3788.587734579,17680866.2492787,0.6359316810068062,0
265690000,4337.9984462,12883791.66721,0.4910801393728223,0
311346025,5071.844586345001,15887852.0839215,0.5397916285870956,0
6895876,780.527474194,3933529.167542,0.35030915183839145,1
363207364,5145.660000000001,19486805.0,0.4704340451777041,1
243049,-149.394127212,-780788.75,0.3608467236717737,1
101787921,2866.438262889,11169363.746637,0.47022428460943544,0
92006464,2264.299740208,10850950.0,0.39516493447808404,0
135396496,3315.850808424,15252856.662788,0.4197338448627263,1
766569969,5061.8399480220005,17223621.2490771,0.74579795529371,0
244953801,4053.2401998359996,17529120.0,0.424000817745068,1
131492089,2740.645038798,12527697.5,0.3961470789968091,0
688432644,9122.332228728,15349230.0,0.7128237927726255,1
1156952196,12849.565311732,11224620.0,0.931185144729656,1
680844649,5537.026786569,19928528.75,0.5993547363410378,0
123387664,2793.5515753719997,15486403.337035999,0.40292694441166055,1
122323600,2987.99563524,15198283.33702,0.43347083087802,1
280194121,4991.854178871,17973501.25,0.5054315133930151,1
331713369,4851.74249274,15526582.5,0.47575316384813526,0
18957316,1171.599577554,5491482.5,0.34202627564828025,0
419307529,4695.791905962,18540217.0840159,0.5074419932308445,0
310147321,4911.9446622840005,15791196.6672537,0.5391215451458615,0
43494025,1750.544491095,8293212.5,0.3865121728941544,0
812592036,6002.371705224,14514305.0009502,0.7238995998544926,0
1176215616,3986.7428412960003,8602579.9988568,1.0,0
338891281,4504.051368343,16169238.3327197,0.5717724041969088,0
379899081,5001.920326398,20108215.006497,0.49315927711788,0
221235876,3551.1284854980004,14799630.0,0.4409480183230432,0
242206969,3846.428210115,13974277.0838521,0.45126881135985325,0
408727089,5697.505994643,15137478.75,0.5672436750998668,0
413227584,5582.659795944,16076059.999322401,0.5620136186770428,0
464402500,6003.1626611500005,15740479.167384999,0.5603411513859275,1
448931344,5676.685209724,21523476.659604,0.44616159919368387,1
258695056,4119.47300328,15192678.332797201,0.4593996403375294,0
393427225,5774.650427300001,18818456.25,0.5475859328432346,1
340697764,5321.292886932,17750443.333948597,0.5425363574711778,1
203689984,3548.209759744,14289840.0,0.44246290028638374,0
556110724,7171.588922134,15642726.665880602,0.6244280511719115,0
407434225,4439.61776104,16921758.3326605,0.5701390288132178,0
467727129,5995.980707661,17635016.2507209,0.5639840841997176,0
458388100,6219.52794541,19090583.334046997,0.5332768122085629,1
704849401,6623.9153930639995,22356470.415781703,0.46935125467454336,1
485805681,4389.256553976,19184853.750734698,0.5947994250620672,0
403487569,6435.446484899,19727107.9159971,0.4684301368763296,1
334194961,4509.945788903,19781565.410573002,0.4850480931172574,0
154604356,3762.7740461040003,13459805.0,0.4513910213105693,1
94770225,2357.10235365,10169018.746755,0.4321565291365376,0
411927616,4070.5725794560003,17868936.6673432,0.564928756476684,0
1066349025,4963.5948755399995,13946406.2489115,1.0,0
275792449,4565.887660351999,15603660.416113101,0.5177332441094636,0
441840400,5513.52386594,14591383.334034,0.6130108423686406,0
934647184,7238.004981284001,12203323.3343524,0.7845855281397283,0
585688401,4877.781369885,18322173.7491933,0.5982979950959181,0
55353600,2006.85074232,10620600.0,0.4047923322683706,1
56070144,2112.879532608,9419280.002496,0.39571337172104926,0
1192320900,5493.765126599999,13409149.998848999,1.0,0
18045504,1168.036371288,5917110.001416,0.36425206124852766,0
781817521,5904.580935102999,16310583.332401302,0.716239215916427,0
64336441,2405.351099658,10651219.586006999,0.3975229184131534,1
278723025,4623.5741365799995,19394025.005565,0.4444444444444444,1
268992801,4345.377066261,15533113.7494533,0.5163117591524179,0
223831521,3868.989270351,14094508.749501301,0.4945570758014581,0
481231969,5502.118827224001,15447304.1673979,0.5525733859428522,0
1053132304,6593.729244928,16523476.667748401,0.8633248326426523,0
745617636,7929.5763861,14062590.0,0.7558494404883012,0
751691889,7783.1238676620005,15273553.7490861,0.7497014161405904,0
119880601,3106.233993454,14584980.413017001,0.4376963965815982,1
774564561,5868.4289911470005,17034891.249072302,0.7483837148348769,0
209120521,4091.821134054,13942814.1671487,0.43498477356822424,1
283754025,5335.31809653,15869393.7494385,0.524453915823122,1
1274775616,7760.84708928,16334580.0,0.8155120481927711,0
164968336,3190.686969964,13866168.329052001,0.41311108346809305,0
231891984,4253.766891192,16103610.0,0.49596936719064894,0
385768881,5434.510086048,15950128.7493453,0.5822784810126582,0
526610704,5247.07431302,18912976.6674316,0.6051151822963904,0
276823044,4366.811459922,19286215.005546,0.4544108313941189,0
547279236,5807.585742126001,23257535.0007798,0.4400629454781079,1
1647304569,4227.623986914,9960726.2513529,1.0,0
308810329,5180.505339939,18151444.589191,0.4353374412075692,1
554508304,5199.749430036,19515405.0,0.5688980048480328,0
587432169,5689.631314629,17733405.0008079,0.58777633289987,0
416935561,5744.076914667,20691253.326527,0.48980920222936414,1
303665476,5173.662105594,18340865.0,0.48538478276637415,1
257570401,4723.290914375,17098872.088682998,0.4837138613519395,1
352275361,4621.285687292,14248799.167292299,0.5064236971522245,0
313325401,5161.664012661,14677079.1672567,0.4866112311806293,1
600740100,8407.24485546,15808950.0,0.6527086383601757,1
239413729,4310.866259140999,17465148.75,0.4982558336437837,1
1385626176,7728.411442752,9492120.0,1.0,0
516971169,5867.7667160969995,15622213.7492421,0.640614472443067,0
200533921,3561.1965546919996,13582759.1671387,0.4470962093453095,0
235991044,4479.7427759,16693373.338453999,0.5028679398070045,1
113742225,2752.99416144,10696106.253555,0.43005679335954566,0
203918400,3728.92823184,14077699.999524001,0.4806640625,0
391762849,5166.145515787999,19933200.410069,0.4990677192843258,0
261016336,3738.906339,12931531.6672052,0.47115517958674247,0
177715561,3864.159960313,15291767.912223,0.4556506362689065,0
519247369,6682.520109039,20024076.25,0.514113357043173,1
1256560704,9208.821246911999,10457160.0,1.0,0
153388225,3273.7700011800002,12374679.167079499,0.4551280085850069,0
395930404,5589.618056676,19234733.333996598,0.5162935224284918,1
499433104,5749.529316288,13306371.6674116,0.5761080699276002,0
211702500,2941.7992578000003,15289624.99515,0.4878817733990148,0
535968801,4747.169084742,17179971.249228302,0.6799395853357133,0
2108304,429.910785216,2211275.000484,0.34086525213557456,1
1007046756,8509.807337975999,16448789.998942202,0.7892356399819086,1
283922500,4768.866409300001,18801791.66105,0.5006039076376554,1
385965316,5094.350213854001,19367681.6660118,0.5558097341642344,0
852523204,6207.3838184020005,20170951.665693402,0.6660549297557271,0
84052224,2900.3254591679997,10986319.996944001,0.4469189551239116,1
22610025,1472.532836415,6865031.25,0.39791278419679466,1
217798564,4196.81591649,15114651.671586,0.4882613583757688,0
191600964,3879.3284676,17844645.004614,0.41363373772385903,1
79869969,2398.323775284,9499286.252979,0.4094501289410199,0
241149841,3770.59819819,13885514.167184299,0.45074819313901804,0
82210489,2216.703378785,9376789.169689,0.3782038794422954,0
183142089,3429.0129356730004,13296172.5,0.42215654495185434,0
253350889,4608.537635856001,15286952.0838639,0.5077192861809304,0
644499769,7336.229853176,16289991.6675129,0.6721052363228471,0
271953081,4641.039306456,14505208.7494503,0.46595811848889823,1
505575225,6516.299714625,20311449.9992505,0.5072174106151455,1
278255761,3740.99682614,14971197.5,0.4940852431229916,0
511573924,5080.89134813,14937304.1674206,0.5870789026896613,0
584527329,6481.044544164,16732498.7491941,0.633049992796427,0
328660641,4577.543402955,16081933.7493957,0.5495143463213129,0
626851369,5849.849031994,22961015.415832102,0.4798877924159695,1
556818409,6105.061335016,21522430.415880103,0.51488109143578,1
283619281,4287.860956973001,18139160.411053002,0.5113817962285593,0
502790929,6814.755018147999,16303389.582585901,0.5923727687469549,0
132503121,2636.1967413509997,11563758.746163001,0.4235420585864015,0
161823841,3088.202663103,12137954.1670907,0.4394188171876452,0
319158225,5093.090599275,15222468.749404501,0.5830845771144278,0
188925025,3629.6121996449997,16522635.412085,0.4768517037274036,0
278522721,4082.154550323,14721088.7494437,0.5247430327434566,0
344956329,5885.399461776001,16382933.749380901,0.5587467362924282,1
604717281,4955.497145109,18371526.249180302,0.6573570483610172,0
188980009,3549.0192745400004,12429579.1671249,0.42216747192269544,0
117007489,2994.946220255,12957864.586939,0.4300383231430828,0
385415424,5766.850782576001,20237319.993456002,0.4836013875748975,1
216295849,3598.742365988,14081952.5,0.4385171491763774,0
242705241,4042.4239641599997,15741281.255192999,0.5018864076679922,0
425266884,4945.101838446,15440722.5,0.539010583312823,0
681523236,4261.22781846,11769454.9991298,0.6906954588758336,0
212343184,3992.075480412,12392271.6671524,0.46319179702905217,0
175032900,3694.26804264,15468075.004409999,0.4785646836638338,1
1067132889,5264.19819576,16673781.2510889,0.8302927106138004,0
460231209,5869.775967786,15392527.5,0.5412154414575105,0
154330929,3267.9747640829996,13799882.495859,0.391196242747951,0
524089449,6775.072982847,17408218.7507631,0.6049667526122947,0
297528001,4334.849570804,18779848.75,0.49209037512161724,1
157552704,3402.1997301839997,13127299.995816,0.4550665680473373,0
1045940281,7921.595937294,15105942.0822553,0.8645232640808911,0
89889361,2263.808017087,10326389.169827,0.3993355668796982,0
288898009,4786.041197422001,19327005.411001,0.4492375816876763,1
191850201,3721.0537946970003,14826341.254617,0.4740441105653472,0
688905009,6208.835961393001,22747400.0008749,0.46179277982189515,1
397324489,4713.82799746,16859995.8326689,0.5241951569792955,0
452625625,5995.163967275,20291031.25,0.5201264488935722,1
307090576,4591.826039371999,16640498.332749201,0.46382297277624107,0
507781156,6665.667436328,17332401.6674178,0.5867533161221401,0
529184016,6575.192165844,18460710.0,0.599290780141844,0
606193641,8262.593421921,16916678.7491793,0.6468423377005741,1
1393902225,4232.045940855,11091606.2487555,1.0,0
135070884,2626.94930823,12164360.003874,0.41919827431242135,0
665691601,5361.815902867,17974696.6675267,0.6692536069586957,0
430230564,4818.592957446001,17544274.9993086,0.5960920108830077,0
334121841,4786.039137303001,16580576.2493907,0.6143482654092287,0
626751225,6703.11313866,18578056.2491655,0.6435762584522915,1
445547664,6045.411009348,19340205.0,0.5265360790222668,1
223442704,4827.452818156,15421353.338316,0.4801677093038733,1
548402724,5246.552233728,20080935.0,0.595357242146233,0
491553241,4646.093811921,18660591.6674057,0.5450961496342371,0
462938256,6149.283428904,16639039.999282802,0.5694941236586613,0
266505625,5248.060356375,16631093.75,0.5032258064516129,1
116467264,2353.1913155760003,12900936.670264,0.4342843779232928,0
858724416,5282.9182042560005,15238080.0,0.8348623853211009,0
483384196,6432.77381,17313975.0,0.5188146345702616,1
108243216,3117.146216652,12142334.996532,0.4249046132500867,1
654234084,5410.749427398,19034295.0008526,0.6283595922150139,0
534303225,5367.870635055,18617206.250770498,0.6470185058259081,0
694586025,6516.331862775,17668831.250878498,0.7101099490480022,0
180956304,3842.332412148,14763570.0,0.50152149106124,0
335659041,5950.710871293,17046163.750610698,0.5408748453840099,1
1049565609,8729.370224532,14430163.7510799,0.8339284297389511,0
521894025,6242.26151019,16914818.750761498,0.6513202437373053,0
335512489,4113.748923947,18660443.75,0.5117865307499156,0
197262025,3928.1484934299997,16953485.411985,0.4651914068809562,1
59367025,1939.72814076,8700229.169235,0.4086338651293739,0
350625625,5291.955070675,20168385.410425,0.47878211227402473,1
1259256196,7465.421259692001,14430973.334516201,0.9091864620559176,0
1703708176,8091.406347896001,6122606.6652908,1.0,0
899460081,5738.94969843,14958011.25,0.8131121327203678,0
749828689,7317.402623538,14992192.5,0.6600442754157916,0
1374926400,2705.207553,9826200.0,1.0,0
411846436,5628.591756764,15854687.5,0.5158261151137375,0
290838916,4576.379897842,15625727.5,0.45602232877692694,0
638876176,7487.250679036,15155068.332490802,0.6780571892111134,0
215238241,3945.3190701539997,15801889.578443,0.4201918955455175,0
207475216,3581.602118796,13851846.6671468,0.43417440188259904,0
252206161,4459.638832476,16304493.338627,0.4376523919090628,0
115390564,3054.592251886,11561077.5,0.4333002510362543,0
267878689,4198.554593402,15344062.5,0.47651311423881537,0
389272900,5271.95881303,18307795.833991,0.4629996042738425,0
455694409,6367.2675233009995,17344437.5,0.49465184120407557,1
416935561,5506.1474166650005,16964785.8326527,0.4759773809039502,0
399280324,4824.757446724,18391765.8339994,0.507954272923495,0
403728649,4394.028783708,19339512.5,0.5025093347251777,0
275626404,4359.9579542579995,12714364.9994466,0.49630255651806465,0
677560900,6328.75597259,18882595.834200997,0.5636267791249341,0
623101444,6864.2133125440005,19855190.834165398,0.5335861862461323,1
49914225,2047.30578882,9252206.247645,0.4017398181099249,1
184280625,3883.3777969499997,15933656.25,0.45823389021479716,1
260725609,4059.057742527,15541487.5,0.4416871729109625,0
223562304,4338.165549816,17356779.995016,0.46884984025559107,1
114105124,3038.0873176080004,12996433.336894,0.4692581152747829,1
145419481,3506.7722737500003,14516021.25,0.4888740475395404,1
561358249,7041.625798242,16713437.0841231,0.6186699206833435,0
116488849,2963.549225275,13585688.75,0.4651679480808022,1
253828624,3921.880052468,19264443.338643998,0.4524563093436081,1
84198976,2258.8745839840003,12609353.336392,0.4441715051362215,0
279892900,4771.31209905,17092483.33891,0.5093738945879024,1
