cross_sect_pressure,n_half_width,max_face_vratio
1.972,5,0.32
2.3893333333333335,5,0.32
0.3333333333333333,1,0.24
1.1293333333333333,1,0.24
0.712,1,0.24
2.2293333333333334,5,0.32
1.3533333333333333,3,0.24
2.06,3,0.32
2.456,5,0.32
1.8693333333333333,4,0.256
1.7053333333333334,4,0.256
1.532,3,0.24
1.3679999999999999,3,0.24
0.8959999999999999,3,0.24
2.530666666666667,5,0.32
1.944,4,0.24
1.872,4,0.34
1.7973333333333334,5,0.34
1.1973333333333334,2,0.24
1.62,3,0.32
1.3973333333333333,4,0.256
1.78,6,0.34
1.0813333333333333,1,0.256
1.344,3,0.256
1.0893333333333333,3,0.256
1.3213333333333332,3,0.24
1.492,4,0.24
1.264,2,0.24
1.776,5,0.34
1.5333333333333334,5,0.34
1.4253333333333333,3,0.256
1.1213333333333333,4,0.34
1.2813333333333334,4,0.34
0.5519999999999999,1,0.24
1.1933333333333334,3,0.24
0.94,3,0.24
0.7213333333333334,3,0.24
2.22,3,0.32
0.8373333333333333,2,0.256
1.424,3,0.32
1.452,4,0.256
1.1146666666666667,3,0.24
2.4346666666666668,5,0.32
1.5506666666666666,4,0.34
2.1866666666666665,4,0.34
1.5266666666666666,4,0.24
1.1613333333333333,3,0.24
1.296,4,0.24
1.2213333333333334,4,0.256
0.5053333333333333,1,0.208
0.8933333333333333,3,0.22
2.0653333333333332,5,0.34
0.7973333333333333,3,0.22
1.9053333333333333,5,0.34
0.9573333333333334,3,0.22
1.5533333333333332,4,0.34
0.9693333333333333,1,0.24
2.608,5,0.32
1.3573333333333333,3,0.24
1.584,3,0.32
2.030666666666667,5,0.34
2.284,5,0.34
2.502666666666667,5,0.34
0.64,2,0.208
1.2266666666666666,3,0.32
2.008,5,0.34
1.3906666666666667,3,0.32
1.7546666666666666,5,0.34
1.6440000000000001,3,0.32
1.8626666666666667,3,0.32
2.8546666666666667,6,0.34
0.544,2,0.208
2.268,5,0.34
2.104,5,0.34
1.2946666666666666,3,0.32
1.548,3,0.32
1.6906666666666668,4,0.32
1.2506666666666666,2,0.256
1.9186666666666667,5,0.34
1.104,3,0.24
1.8373333333333335,3,0.32
2.001333333333333,5,0.34
2.8293333333333335,7,0.34
1.5813333333333333,4,0.24
1.36,2,0.32
2.196,7,0.34
1.744,3,0.32
0.8333333333333334,3,0.256
1.332,4,0.24
2.014666666666667,5,0.34
1.3840000000000001,3,0.32
1.2453333333333334,3,0.34
0.6413333333333333,2,0.22
0.78,2,0.24
1.1533333333333333,3,0.256
2.0786666666666664,6,0.34
1.32,2,0.32
1.8506666666666667,5,0.34
1.5066666666666666,4,0.24
0.42133333333333334,0,0.192
1.6866666666666665,4,0.32
0.9973333333333333,2,0.256
1.3813333333333333,4,0.256
0.6053333333333333,1,0.256
2.7333333333333334,7,0.34
0.6653333333333333,1,0.208
1.8653333333333333,4,0.32
1.5333333333333334,4,0.34
2.3413333333333335,6,0.34
0.824,1,0.256
1.1920000000000002,2,0.32
1.9293333333333333,5,0.32
1.4693333333333334,3,0.34
1.556,5,0.256
1.1493333333333333,4,0.256
1.9146666666666667,5,0.32
0.8586666666666667,1,0.256
0.716,1,0.24
1.1306666666666667,3,0.32
0.8053333333333333,2,0.22
1.7093333333333334,5,0.24
0.992,3,0.34
0.9,3,0.256
1.3266666666666667,3,0.32
2.372,6,0.32
1.1666666666666667,3,0.32
1.7146666666666668,5,0.32
0.996,3,0.256
1.5493333333333332,5,0.24
1.152,3,0.34
1.168,4,0.24
1.0986666666666667,3,0.34
2.3,5,0.32
2.292,7,0.34
1.9826666666666666,6,0.34
1.416,2,0.32
1.0533333333333332,3,0.22
1.3266666666666667,4,0.34
2.072,4,0.32
1.54,5,0.34
1.9186666666666667,5,0.32
1.3666666666666667,3,0.32
1.808,5,0.34
2.5693333333333332,7,0.34
0.8293333333333334,1,0.208
0.8333333333333333,2,0.256
0.7653333333333333,1,0.256
1.3173333333333335,3,0.256
0.7013333333333334,1,0.256
2.172,5,0.34
1.4213333333333333,4,0.24
1.4866666666666668,4,0.32
1.58,4,0.34
1.8186666666666667,4,0.32
1.4906666666666668,3,0.32
0.8693333333333333,3,0.22
1.352,3,0.34
2.046666666666667,5,0.32
1.536,5,0.34
1.0866666666666667,3,0.256
2.324,6,0.34
1.1026666666666667,2,0.32
2.008,5,0.32
0.6759999999999999,1,0.256
2.132,5,0.32
0.18933333333333335,0,0.096
2.512,8,0.34
0.7373333333333334,2,0.22
1.516,3,0.34
1.8826666666666667,5,0.32
1.1280000000000001,4,0.256
1.1333333333333333,3,0.34
1.0333333333333334,2,0.32
1.6506666666666667,4,0.256
1.38,3,0.24
0.408,0,0.14666666666666667
0.9053333333333333,2,0.24
2.528,6,0.34
0.6519999999999999,2,0.24
1.5,4,0.34
1.176,3,0.22
0.956,2,0.22
1.1133333333333333,2,0.22
1.5706666666666667,4,0.32
1.088,3,0.22
1.024,2,0.22
1.4466666666666668,3,0.32
1.708,5,0.256
1.3679999999999999,4,0.256
1.292,4,0.256
1.3053333333333332,3,0.256
1.28,4,0.256
1.468,3,0.32
1.0453333333333334,2,0.24
1.464,3,0.34
1.48,3,0.256
1.14,2,0.256
1.064,2,0.256
1.6066666666666667,5,0.32
1.052,2,0.256
1.6320000000000001,4,0.32
0.988,1,0.256
1.6960000000000002,5,0.32
1.4106666666666667,2,0.32
1.2733333333333334,4,0.24
1.7586666666666666,5,0.34
1.7746666666666666,5,0.256
1.2146666666666666,3,0.256
1.3586666666666667,4,0.256
1.3719999999999999,3,0.256
1.3466666666666667,4,0.256
1.2826666666666666,3,0.256
1.4013333333333333,3,0.32
1.7053333333333334,4,0.32
0.9786666666666667,2,0.24
1.476,3,0.32
1.5013333333333334,2,0.32
1.5653333333333335,3,0.32
1.1426666666666667,2,0.24
1.692,5,0.34
1.8586666666666667,5,0.34
1.884,4,0.34
1.5253333333333334,4,0.34
1.8746666666666667,5,0.32
1.9,4,0.32
1.964,5,0.32
1.4346666666666668,4,0.256
1.56,3,0.32
1.624,4,0.32
1.2013333333333334,3,0.24
0.9199999999999999,1,0.256
1.3146666666666667,3,0.32
1.34,2,0.32
1.4040000000000001,3,0.32
0.9813333333333334,2,0.24
1.3786666666666667,3,0.32
1.0773333333333333,1,0.256
1.312,3,0.32
1.5346666666666666,4,0.32
1.4040000000000001,2,0.32
1.3373333333333335,2,0.32
1.6600000000000001,4,0.32
1.216,3,0.256
1.948,5,0.34
1.2373333333333334,3,0.256
1.6386666666666667,4,0.32
1.5413333333333332,4,0.24
0.31466666666666665,0,0.14666666666666667
2.6053333333333333,8,0.34
1.6386666666666667,4,0.256
0.6666666666666666,1,0.256
2.2533333333333334,7,0.34
1.7986666666666666,4,0.256
1.1426666666666667,2,0.256
0.8266666666666667,1,0.256
2.1866666666666665,6,0.256
1.5306666666666666,4,0.256
1.4866666666666668,4,0.256
0.9693333333333334,1,0.32
1.7146666666666666,5,0.256
0.8053333333333333,1,0.32
1.8786666666666667,5,0.256
1.3213333333333335,2,0.32
1.3626666666666667,4,0.24
1.1573333333333333,2,0.32
1.5266666666666668,4,0.24
1.7093333333333334,3,0.32
0.9746666666666667,3,0.24
1.4813333333333334,2,0.32
1.2026666666666668,4,0.24
1.3173333333333335,2,0.32
1.3666666666666667,4,0.24
2.3506666666666667,5,0.32
2.0973333333333333,5,0.32
0.5866666666666667,1,0.24
1.8693333333333335,4,0.32
0.8146666666666667,2,0.24
1.3906666666666667,3,0.34
1.7893333333333334,5,0.24
1.9533333333333334,5,0.24
1.1333333333333333,3,0.24
1.8826666666666667,5,0.34
1.2973333333333334,3,0.24
2.844,7,0.34
0.33599999999999997,1,0.24
2.5906666666666665,7,0.34
0.5893333333333334,1,0.24
2.3626666666666667,6,0.34
0.8173333333333334,2,0.24
1.052,3,0.256
1.1186666666666667,3,0.256
1.8519999999999999,5,0.34
1.8679999999999999,5,0.256
1.528,4,0.256
1.308,3,0.256
0.35333333333333333,0,0.192
1.4653333333333334,3,0.256
1.44,4,0.256
1.376,3,0.256
1.7986666666666666,4,0.32
1.5826666666666667,5,0.28
1.448,4,0.32
1.8386666666666667,4,0.32
2.1586666666666665,7,0.28
1.328,4,0.24
1.488,4,0.24
0.9933333333333333,4,0.24
1.0706666666666667,3,0.24
1.4866666666666666,6,0.24
1.5773333333333333,6,0.24
1.6413333333333333,6,0.28
1.556,5,0.24
1.18,5,0.24
1.6693333333333333,5,0.32
1.9453333333333334,6,0.32
2.504,9,0.28
2.0813333333333333,8,0.28
1.3813333333333333,6,0.21333333333333335
1.3746666666666667,5,0.24
1.428,5,0.24
1.964,7,0.28
1.0626666666666666,4,0.32
1.544,5,0.24
1.8733333333333333,7,0.28
0.5893333333333333,3,0.17333333333333334
1.9853333333333334,7,0.28
1.3493333333333333,4,0.24
1.456,4,0.24
1.04,3,0.21333333333333335
1.9773333333333334,8,0.28
1.1666666666666667,4,0.24
0.6799999999999999,3,0.17333333333333334
2.2546666666666666,8,0.28
1.6906666666666668,5,0.28
1.0826666666666667,5,0.21333333333333335
1.4866666666666668,4,0.32
1.8653333333333333,5,0.32
1.5826666666666667,5,0.32
2.524,8,0.28
1.1666666666666665,4,0.32
1.188,4,0.24
1.5293333333333334,5,0.28
1.8,6,0.24
2.1546666666666665,7,0.32
1.7386666666666666,6,0.32
1.7026666666666666,7,0.32
2.026666666666667,7,0.28
1.6226666666666667,5,0.24
2.3626666666666667,8,0.28
1.7466666666666666,6,0.32
1.792,6,0.32
1.5106666666666666,5,0.24
1.5746666666666667,5,0.28
2.1626666666666665,8,0.24
1.9306666666666668,6,0.28
1.7666666666666666,7,0.21333333333333335
1.6773333333333333,6,0.24
1.744,5,0.28
1.7453333333333334,7,0.28
2.0613333333333332,6,0.28
1.78,6,0.32
1.4093333333333333,5,0.32
1.3533333333333333,5,0.32
1.9986666666666668,6,0.32
1.1666666666666667,4,0.24
1.0666666666666667,3,0.32
0.48533333333333334,2,0.17333333333333334
1.9693333333333334,6,0.32
1.5693333333333332,6,0.24
1.5533333333333332,5,0.20533333333333334
1.1546666666666665,4,0.24
1.8026666666666666,6,0.28
1.6533333333333333,5,0.24
1.2653333333333334,4,0.24
2.06,7,0.28
0.3893333333333333,2,0.128
1.7,6,0.28
1.8866666666666667,7,0.28
1.3906666666666667,5,0.32
1.768,6,0.24
1.352,5,0.28
1.9933333333333334,7,0.32
1.2946666666666666,4,0.32
1.5533333333333332,4,0.32
1.3613333333333333,5,0.24
1.8773333333333333,6,0.32
1.972,6,0.28
1.2333333333333334,5,0.24
1.8386666666666667,6,0.28
1.264,4,0.18
1.5853333333333333,6,0.32
1.7653333333333334,5,0.32
1.2746666666666666,4,0.32
1.3786666666666667,5,0.32
1.8453333333333333,6,0.24
2.576,8,0.28
1.2573333333333334,4,0.24
2.1546666666666665,7,0.28
1.868,7,0.24
2.038666666666667,6,0.32
1.5773333333333333,6,0.32
1.9346666666666668,5,0.32
1.0,5,0.21333333333333335
1.836,7,0.28
1.0573333333333332,4,0.21333333333333335
1.808,6,0.32
1.7693333333333334,6,0.32
2.050666666666667,6,0.32
1.656,6,0.24
0.784,4,0.17333333333333334
2.492,7,0.32
2.596,8,0.32
1.2533333333333334,4,0.32
1.7933333333333334,6,0.28
0.896,4,0.21333333333333335
1.7466666666666666,6,0.32
1.68,5,0.32
1.3746666666666667,6,0.24
0.868,3,0.24
1.0053333333333332,4,0.32
1.1866666666666668,6,0.21333333333333335
1.4746666666666666,6,0.24
2.018666666666667,7,0.28
1.8639999999999999,7,0.24
1.8626666666666667,9,0.18666666666666668
0.7253333333333334,3,0.24
2.2906666666666666,6,0.32
1.3413333333333333,5,0.24
2.016,7,0.28
1.4586666666666668,5,0.18
1.2813333333333334,5,0.21333333333333335
1.3133333333333332,5,0.21333333333333335
1.024,4,0.21333333333333335
1.4986666666666668,6,0.28
1.5813333333333333,5,0.32
1.5413333333333332,5,0.18666666666666668
1.6866666666666665,5,0.32
1.7506666666666666,5,0.32
2.050666666666667,5,0.32
0.4933333333333333,2,0.21333333333333335
1.6733333333333333,7,0.24
0.9466666666666667,4,0.28
1.0626666666666666,3,0.32
0.9013333333333333,3,0.32
2.44,6,0.32
1.4133333333333333,5,0.18666666666666668
1.3306666666666667,5,0.18
1.9906666666666668,6,0.32
1.1320000000000001,5,0.18666666666666668
1.032,4,0.18666666666666668
1.3880000000000001,4,0.28
1.3866666666666667,4,0.32
1.6760000000000002,5,0.32
1.6453333333333333,6,0.18666666666666668
2.12,8,0.28
1.78,6,0.32
1.8706666666666667,6,0.32
1.7586666666666666,5,0.32
1.5506666666666666,7,0.18666666666666668
1.548,4,0.32
1.8733333333333333,5,0.32
1.5906666666666667,4,0.32
1.7253333333333334,4,0.32
1.5386666666666666,6,0.18
0.8746666666666667,4,0.21333333333333335
1.26,5,0.21333333333333335
1.4786666666666668,6,0.24
0.852,3,0.24
1.164,5,0.24
0.8053333333333333,2,0.32
0.18666666666666668,1,0.18666666666666668
2.1893333333333334,6,0.32
1.356,6,0.18666666666666668
2.2893333333333334,7,0.32
1.9986666666666668,6,0.32
1.8293333333333333,8,0.18666666666666668
2.1933333333333334,6,0.32
1.2013333333333334,3,0.32
0.41733333333333333,1,0.20533333333333334
1.564,4,0.32
1.5173333333333334,6,0.18666666666666668
1.4213333333333333,5,0.21333333333333335
1.8026666666666666,6,0.21333333333333335
1.748,6,0.20533333333333334
1.7453333333333334,7,0.21333333333333335
1.5253333333333332,6,0.18
1.668,8,0.18666666666666668
1.6186666666666667,6,0.24
1.312,5,0.32
1.396,4,0.32
1.5493333333333332,6,0.20533333333333334
1.272,5,0.24
1.4346666666666668,6,0.18666666666666668
1.66,6,0.24
1.8466666666666667,7,0.24
1.9533333333333334,5,0.32
1.908,6,0.32
1.3226666666666667,5,0.18666666666666668
0.19466666666666665,1,0.128
2.004,7,0.24
1.9346666666666668,7,0.20533333333333334
1.7573333333333334,7,0.24
1.6226666666666667,6,0.24
2.1613333333333333,7,0.32
1.8293333333333335,6,0.32
1.772,5,0.32
1.8426666666666667,7,0.24
1.232,3,0.24
1.5186666666666666,5,0.24
1.0906666666666667,5,0.21333333333333335
1.8746666666666667,5,0.28
1.5866666666666667,4,0.32
1.5133333333333332,5,0.32
1.6986666666666668,6,0.32
1.4146666666666667,4,0.24
0.7413333333333333,2,0.18
1.8733333333333333,6,0.28
2.2973333333333334,6,0.32
1.308,3,0.32
1.9066666666666667,7,0.21333333333333335
1.9333333333333333,7,0.32
1.1746666666666667,4,0.24
1.492,5,0.28
1.74,6,0.20533333333333334
1.6426666666666667,7,0.18
1.72,6,0.21333333333333335
1.8626666666666667,6,0.32
1.5493333333333335,4,0.28
1.484,6,0.18666666666666668
1.7586666666666666,5,0.32
1.136,5,0.24
1.7733333333333334,5,0.28
1.548,6,0.32
2.0613333333333332,6,0.32
1.8706666666666667,6,0.32
1.5733333333333333,5,0.32
1.2266666666666666,5,0.18666666666666668
0.9279999999999999,3,0.18666666666666668
1.0293333333333332,3,0.24
1.3413333333333333,5,0.24
1.9773333333333334,7,0.28
1.8266666666666667,7,0.24
1.912,5,0.32
2.744,10,0.28
0.43466666666666665,2,0.24
0.9213333333333333,3,0.24
1.9653333333333334,5,0.32
0.48666666666666664,1,0.24
2.116,7,0.32
0.6026666666666667,2,0.28
1.16,4,0.18666666666666668
1.4493333333333334,5,0.20533333333333334
2.0493333333333332,6,0.32
1.1866666666666668,5,0.21333333333333335
0.8053333333333333,4,0.21333333333333335
0.98,3,0.24
0.9026666666666666,4,0.24
1.396,4,0.32
0.896,4,0.21333333333333335
1.0706666666666667,3,0.24
1.7346666666666668,7,0.28
0.9853333333333334,4,0.24
0.16133333333333333,0,0.16133333333333333
1.772,7,0.32
1.0373333333333332,2,0.24
0.41600000000000004,1,0.32
1.5826666666666667,5,0.28
1.1173333333333333,4,0.32
1.2146666666666666,4,0.32
1.8373333333333335,5,0.32
1.8760000000000001,6,0.32
1.988,7,0.32
1.712,6,0.21333333333333335
1.0386666666666666,4,0.24
1.3439999999999999,4,0.32
1.4946666666666668,4,0.32
1.4093333333333333,6,0.24
2.013333333333333,8,0.24
0.8746666666666667,3,0.21333333333333335
1.532,5,0.24
1.408,4,0.32
1.292,5,0.24
1.3826666666666667,5,0.24
0.58,2,0.18
1.5733333333333333,5,0.24
0.356,1,0.16133333333333333
1.712,7,0.18666666666666668
0.6106666666666667,2,0.32
1.7906666666666666,6,0.28
1.316,4,0.24
0.7013333333333334,3,0.21333333333333335
0.6813333333333333,2,0.24
0.5066666666666666,3,0.17333333333333334
0.876,2,0.24
0.7986666666666666,3,0.24
1.804,5,0.32
1.0973333333333333,5,0.24
1.5813333333333333,5,0.32
1.5706666666666667,6,0.24
1.9253333333333333,7,0.28
1.388,4,0.32
1.3626666666666667,3,0.32
1.4906666666666668,5,0.32
1.8306666666666667,6,0.20533333333333334
1.7733333333333334,7,0.20533333333333334
1.6053333333333333,5,0.24
1.776,5,0.32
1.6680000000000001,5,0.32
1.6533333333333333,6,0.24
1.5173333333333334,6,0.18666666666666668
2.050666666666667,7,0.32
1.2466666666666666,5,0.24
1.5693333333333332,6,0.24
1.752,5,0.32
1.3666666666666667,4,0.32
2.1413333333333333,8,0.24
1.6733333333333333,6,0.24
1.1226666666666667,4,0.18666666666666668
1.5586666666666666,6,0.21333333333333335
2.0693333333333332,6,0.28
0.98,3,0.24
1.7786666666666666,6,0.24
1.7986666666666666,6,0.32
1.608,6,0.18666666666666668
1.184,4,0.24
0.888,4,0.21333333333333335
0.96,3,0.24
1.9,6,0.24
2.1626666666666665,6,0.32
1.1159999999999999,3,0.24
0.9933333333333333,4,0.24
1.7773333333333334,5,0.28
1.4786666666666668,4,0.28
1.4013333333333333,5,0.28
2.0653333333333332,6,0.32
1.216,4,0.24
0.312,2,0.17333333333333334
0.3893333333333333,1,0.21333333333333335
1.7266666666666666,6,0.24
1.4853333333333334,7,0.21333333333333335
1.8706666666666667,8,0.21333333333333335
1.1466666666666667,4,0.24
2.074666666666667,6,0.32
1.1493333333333333,3,0.32
1.4413333333333334,6,0.24
2.5573333333333332,9,0.28
1.596,7,0.24
1.7200000000000002,6,0.32
1.848,6,0.32
0.7266666666666666,2,0.24
1.604,5,0.32
1.3826666666666667,5,0.24
1.448,5,0.32
1.8093333333333332,6,0.24
1.6346666666666667,7,0.18666666666666668
1.5626666666666666,6,0.24
1.444,7,0.18666666666666668
1.8173333333333332,6,0.24
1.188,5,0.24
1.5213333333333334,6,0.21333333333333335
1.1213333333333333,4,0.24
1.688,4,0.32
1.872,6,0.32
1.9493333333333334,5,0.32
0.9786666666666667,4,0.21333333333333335
1.9213333333333333,7,0.24
1.7266666666666666,6,0.24
0.8426666666666667,2,0.24
1.1426666666666667,4,0.24
0.764,2,0.32
1.1800000000000002,3,0.32
2.3346666666666667,7,0.32
1.3386666666666667,4,0.24
0.3853333333333333,1,0.18
1.7453333333333334,6,0.28
0.8893333333333333,3,0.24
1.3426666666666667,4,0.28
1.3266666666666667,6,0.18666666666666668
1.356,4,0.28
1.3719999999999999,6,0.24
0.972,3,0.24
1.1573333333333333,4,0.28
1.4546666666666668,5,0.28
1.1653333333333333,4,0.28
1.0973333333333333,4,0.24
1.2826666666666666,5,0.28
1.46,5,0.28
1.3786666666666667,5,0.24
1.6493333333333333,5,0.28
1.4106666666666667,5,0.24
1.36,4,0.28
1.9586666666666668,8,0.28
1.26,5,0.18666666666666668
1.4466666666666668,5,0.28
1.1986666666666665,3,0.24
0.128,0,0.128
1.456,5,0.28
1.5333333333333334,4,0.28
1.3426666666666667,4,0.28
1.5373333333333334,4,0.28
1.7133333333333334,6,0.24
1.7773333333333332,7,0.24
1.2906666666666666,6,0.21333333333333335
1.7626666666666668,6,0.28
0.8293333333333333,4,0.24
1.336,4,0.28
0.9506666666666667,3,0.28
1.496,4,0.28
0.764,2,0.28
1.9186666666666667,6,0.28
0.6106666666666667,2,0.32
0.8013333333333333,2,0.32
0.6026666666666667,2,0.32
0.9026666666666666,2,0.32
0.7853333333333333,2,0.24
1.26,4,0.28
0.9706666666666667,3,0.28
0.8333333333333334,2,0.32
1.1480000000000001,3,0.28
0.656,2,0.32
1.6346666666666667,6,0.28
1.344,6,0.18666666666666668
1.9333333333333333,7,0.28
1.3106666666666666,4,0.24
2.3573333333333335,9,0.24
2.544,10,0.24
1.3746666666666667,5,0.24
1.9466666666666668,6,0.32
2.2653333333333334,7,0.32
0.104,1,0.104
0.19466666666666665,1,0.12
0.24,1,0.24
1.3573333333333333,5,0.24
1.1573333333333333,5,0.18
1.6733333333333333,5,0.28
1.4146666666666667,4,0.24
1.3173333333333332,4,0.21333333333333335
1.5306666666666666,5,0.28
1.3239999999999998,4,0.24
1.1493333333333333,5,0.18666666666666668
1.2266666666666666,4,0.21333333333333335
0.9653333333333334,3,0.18666666666666668
0.9586666666666667,5,0.18666666666666668
0.8866666666666667,4,0.24
1.2613333333333334,4,0.32
1.2626666666666666,4,0.20533333333333334
0.9986666666666667,4,0.18666666666666668
1.2866666666666666,5,0.32
1.2493333333333334,5,0.28
1.4733333333333334,6,0.28
1.056,3,0.18666666666666668
0.9733333333333334,3,0.18
1.064,4,0.20533333333333334
1.0773333333333333,4,0.24
1.0853333333333333,4,0.24
1.1106666666666667,5,0.24
1.4866666666666666,6,0.24
0.5426666666666666,2,0.18666666666666668
1.8719999999999999,7,0.24
2.058666666666667,8,0.24
1.3853333333333333,6,0.21333333333333335
1.572,7,0.21333333333333335
1.0733333333333333,4,0.21333333333333335
2.2066666666666666,7,0.32
1.4666666666666666,4,0.24
1.6506666666666665,6,0.24
1.6866666666666668,6,0.28
1.084,4,0.24
1.4693333333333334,5,0.24
0.9239999999999999,4,0.24
0.5773333333333334,1,0.32
0.68,3,0.17333333333333334
0.972,3,0.24
0.7973333333333333,4,0.17333333333333334
0.9279999999999999,3,0.18666666666666668
0.8373333333333333,3,0.18666666666666668
0.6466666666666667,3,0.18666666666666668
0.8706666666666667,3,0.18
0.8453333333333333,3,0.18
0.672,3,0.18666666666666668
0.6466666666666667,2,0.17333333333333334
0.8706666666666667,4,0.18666666666666668
0.6133333333333333,2,0.17333333333333334
1.7253333333333334,7,0.18666666666666668
1.3053333333333335,4,0.32
1.596,6,0.28
1.4506666666666668,5,0.18666666666666668
1.972,8,0.24
1.6093333333333333,5,0.24
2.025333333333333,8,0.24
2.752,8,0.32
2.3813333333333335,8,0.28
1.2706666666666666,4,0.24
2.1786666666666665,7,0.32
2.172,8,0.28
1.024,5,0.24
1.9546666666666668,7,0.24
0.7373333333333333,3,0.18666666666666668
1.676,7,0.21333333333333335
1.536,6,0.24
1.3639999999999999,5,0.21333333333333335
1.536,4,0.32
1.5613333333333332,5,0.32
1.632,6,0.24
1.2146666666666666,5,0.24
1.224,4,0.24
1.964,7,0.28
1.2226666666666666,3,0.32
2.094666666666667,7,0.24
1.5346666666666666,5,0.32
1.2493333333333334,4,0.32
1.8773333333333333,6,0.28
1.444,5,0.32
2.0573333333333332,7,0.32
1.3399999999999999,5,0.32
1.9813333333333334,6,0.28
0.76,3,0.32
2.5613333333333332,8,0.28
2.416,8,0.28
1.4453333333333334,5,0.24
1.8439999999999999,6,0.32
2.021333333333333,7,0.24
0.8786666666666667,4,0.18
1.0306666666666666,3,0.20533333333333334
2.5746666666666664,8,0.32
0.612,2,0.20533333333333334
1.744,7,0.32
1.5773333333333333,4,0.20533333333333334
2.1026666666666665,7,0.24
1.3693333333333333,6,0.18666666666666668
1.4733333333333334,7,0.18666666666666668
0.728,3,0.32
2.458666666666667,7,0.28
1.652,5,0.28
1.4586666666666668,5,0.32
1.728,5,0.24
1.076,4,0.24
1.824,7,0.21333333333333335
2.634666666666667,7,0.32
0.552,3,0.24
2.2173333333333334,6,0.32
0.9693333333333334,4,0.24
1.0973333333333333,3,0.32
2.0893333333333333,7,0.28
2.0893333333333333,6,0.32
0.344,2,0.24
1.828,5,0.32
1.3586666666666667,5,0.24
1.7000000000000002,5,0.32
1.4866666666666666,5,0.24
1.528,5,0.32
1.308,4,0.24
1.8386666666666667,7,0.24
0.5760000000000001,2,0.21333333333333335
2.2453333333333334,6,0.32
0.9413333333333334,4,0.24
1.088,4,0.28
2.2333333333333334,7,0.28
1.032,4,0.18666666666666668
2.4346666666666668,8,0.32
1.4186666666666667,4,0.24
0.996,5,0.18
1.0866666666666667,4,0.21333333333333335
1.3413333333333335,4,0.32
1.4946666666666666,5,0.24
1.7933333333333334,6,0.32
1.2613333333333334,4,0.24
1.1533333333333333,5,0.21333333333333335
2.2106666666666666,7,0.32
2.4093333333333335,7,0.32
2.3053333333333335,6,0.32
0.5306666666666666,3,0.24
1.992,6,0.32
0.844,3,0.24
1.3413333333333335,4,0.32
1.9733333333333334,6,0.24
2.2146666666666666,6,0.32
0.6213333333333333,3,0.24
0.38133333333333336,2,0.18666666666666668
2.24,7,0.32
0.596,2,0.24
1.508,5,0.32
1.44,5,0.28
1.856,6,0.32
0.98,3,0.24
1.2,4,0.24
1.0653333333333332,5,0.18666666666666668
1.04,4,0.18
1.036,4,0.21333333333333335
1.2346666666666666,4,0.21333333333333335
1.1333333333333333,4,0.24
1.3319999999999999,4,0.24
1.1826666666666668,6,0.18666666666666668
1.24,5,0.18666666666666668
1.168,4,0.24
1.3453333333333333,4,0.20533333333333334
0.7746666666666666,3,0.18666666666666668
1.448,5,0.28
1.2546666666666666,4,0.20533333333333334
1.288,5,0.20533333333333334
0.9613333333333334,4,0.18666666666666668
1.4533333333333334,5,0.24
0.5760000000000001,3,0.18666666666666668
1.8386666666666667,6,0.24
2.025333333333333,7,0.24
1.512,5,0.21333333333333335
1.3506666666666667,5,0.21333333333333335
1.064,4,0.24
0.9653333333333334,4,0.21333333333333335
1.4493333333333334,5,0.24
0.7786666666666666,3,0.21333333333333335
1.636,6,0.24
1.9986666666666666,6,0.24
0.416,3,0.17333333333333334
1.8373333333333333,6,0.24
0.5773333333333333,3,0.17333333333333334
0.9626666666666667,4,0.18
1.2133333333333334,4,0.32
2.148,6,0.32
1.7306666666666666,5,0.32
1.456,5,0.24
1.6026666666666667,5,0.32
1.584,5,0.24
1.0,3,0.32
2.1866666666666665,7,0.28
1.2506666666666666,4,0.32
1.5853333333333333,5,0.24
1.7133333333333334,5,0.24
0.52,2,0.32
2.316,7,0.28
1.8293333333333335,5,0.32
1.0066666666666666,4,0.24
1.412,4,0.32
1.424,5,0.24
1.284,4,0.32
0.6813333333333333,2,0.32
1.7973333333333334,5,0.32
1.0386666666666666,4,0.24
1.7693333333333334,6,0.28
2.4013333333333335,7,0.32
0.43466666666666665,2,0.24
1.984,6,0.32
0.852,3,0.24
0.9026666666666667,3,0.20533333333333334
2.086666666666667,8,0.28
2.1546666666666665,9,0.32
2.448,9,0.34
1.1866666666666668,4,0.22
1.3559999999999999,8,0.22
2.152,11,0.28
2.078666666666667,8,0.26
1.3373333333333333,8,0.22
2.096,10,0.34
1.6373333333333333,7,0.288
1.744,6,0.26
2.0453333333333332,9,0.34
1.92,7,0.26
2.1533333333333333,9,0.34
2.2439999999999998,9,0.34
1.8800000000000001,6,0.272
1.2853333333333334,4,0.2946666666666667
1.8373333333333333,7,0.34
1.4146666666666667,4,0.32
1.9613333333333334,8,0.288
1.9040000000000001,8,0.22533333333333333
1.6346666666666667,6,0.22533333333333333
1.1626666666666667,5,0.336
1.056,4,0.2946666666666667
1.7733333333333334,7,0.2946666666666667
1.304,5,0.20533333333333334
2.0053333333333336,8,0.34
1.672,6,0.24
1.592,6,0.20533333333333334
1.396,7,0.22533333333333333
1.1866666666666668,6,0.22
1.096,5,0.208
1.4173333333333333,5,0.20533333333333334
1.2826666666666666,4,0.26
1.4293333333333333,5,0.26
1.3599999999999999,5,0.19066666666666668
